rank,user_id,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,Run,Row,1RM Strict Press,3RM Back Squat,5RM Deadlift
878,01knt2j52rdpg2n5fnch7rgqya,Antoine,Roche,Antoine Roche,Male,,,https://ui-avatars.com/api/?name=A+R&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.518KM,2.118KM,,,
879,01kbn97vdhe121xbf2bksb2mzs,Philippe,Gaudillet,Philippe Gaudillet,Male,,,https://athxgames.com/storage/profile-photos/LnOQGxHH6MpAa474E5XpXdvZNe2FukZfRF7XLU5b.jpg,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.576KM,2.025KM,,,
879,01kbwfp58xfnr4t0qx4ryt829e,Patrick Huy,VO,Patrick Huy VO,Male,,,https://ui-avatars.com/api/?name=P+H+V&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,2.101KM,,,
881,01ka3mhf15bp7tfhpr90mtmwqy,Thibaut,BORDIER CHENE,Thibaut BORDIER CHENE,Male,France,GAVROCHE FITNESS,https://ui-avatars.com/api/?name=T+B+C&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,2.096KM,,,
882,01kjsyg6xm7fcjnwzj4qsam03p,Léo,Favre,Léo Favre,Male,,,https://ui-avatars.com/api/?name=L+F&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.932KM,1.644KM,,,
883,01ks5z0bgv6s72rcqk95x5hcyy,Nelson,Alves,Nelson Alves,Male,,,https://ui-avatars.com/api/?name=N+A&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.527KM,2.045KM,,,
884,01kbw20h7fsr8y4vrcmwavbfjy,david,abastado,david abastado,Male,,,https://ui-avatars.com/api/?name=d+a&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.651KM,1.909KM,,,
885,01krty6xmeahmt77rxa1473c5v,Arthur,Delesalle,Arthur Delesalle,Male,,,https://ui-avatars.com/api/?name=A+D&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.841KM,1.708KM,,,
886,01kq32wtbdp9f2rh4h5j2f8z13,Hernandez,Lilian,Hernandez Lilian,Male,,,https://ui-avatars.com/api/?name=H+L&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.626KM,1.882KM,,,
887,01h2qpf5749mhj4mnsgmxg87ef,Mark,Hartnett-Morgan,Mark Hartnett-Morgan,Male,,,https://ui-avatars.com/api/?name=M+H&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,2.004KM,,,
888,01khr1bdvhaxwh1b63bh3ehdsn,Yevhenii,KOVALSKYI,Yevhenii KOVALSKYI,Male,,,https://ui-avatars.com/api/?name=Y+K&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.986KM,,,
889,01khafhqy2w14p558te61a3g3c,Ratsimba,Harry,Ratsimba Harry,Male,,,https://athxgames.com/storage/profile-photos/KWKDvLApy4CCjWZkApcb3WrhlDxkshGjtaSfQvSH.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.976KM,,,
890,01knbreb393gwscscw9x0yhpqk,Wildrick,Kandassamy,Wildrick Kandassamy,Male,,,https://ui-avatars.com/api/?name=W+K&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.949KM,,,
891,01kbn2vt7wbt7kzn0djw7xrhg6,Samir,SAIMI,Samir SAIMI,Male,,,https://ui-avatars.com/api/?name=S+S&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.827KM,,,
892,01kkyrhyhcs6fqta258skgvev9,Alain,SOUNDIRARASSOU,Alain SOUNDIRARASSOU,Male,,,https://ui-avatars.com/api/?name=A+S&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.689KM,,,
893,01kk6v8d07rmmep5zpkene9pg9,Olivier,Balanche,Olivier Balanche,Male,,,https://ui-avatars.com/api/?name=O+B&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.595KM,,,
894,01kh3a7a0ejky7nw2mrb2sq4bt,Junior,Wayou,Junior Wayou,Male,France,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.569KM,,,
895,01k9jezc499a6v2jmzp2260bzb,Antoine,FOUQUET,Antoine FOUQUET,Male,,,https://ui-avatars.com/api/?name=A+F&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,2.209KM,0.844KM,,,
896,01kk5216wzj2cy04sd5d7eyzh8,Remi,Maazi,Remi Maazi,Male,,,https://ui-avatars.com/api/?name=R+M&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.493KM,,,
897,01krx9gwvrvj17p1s3n8rsbrth,Adama,Ouattara,Adama Ouattara,Male,,Dems,https://ui-avatars.com/api/?name=A+O&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Endurance,1.5KM,1.425KM,,,
898,01kprx94gm2dbr1gtggf741bpd,Jimmy,Jurcenoks,Jimmy Jurcenoks,Male,,,https://ui-avatars.com/api/?name=J+J&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Endurance,2.25KM,0.028KM,,,
1,01k68y9sdtarhdmz5jsnn1yk6v,Lukasz,Debek,Lukasz Debek,Male,Poland,Trained by Lucas,https://athxgames.com/storage/profile-photos/0k6DwTsViIc3O6QSrZHUwNYhjPK4buWOsDcxkO1H.jpg,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,210KG,230KG
1,01kspz0vx3ymz4ccxwqw86pcsr,Marc,Ndanji,Marc Ndanji,Male,,,https://ui-avatars.com/api/?name=M+N&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,200KG,240KG
3,01kh97bnrpxe3043wr68af41v2,Marcus,FELIHO,Marcus FELIHO,Male,,,https://athxgames.com/storage/profile-photos/OK3nsIhOZu6bwosbtj1uZxaWYx5mlNfvKH4GrBpU.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,98KG,200KG,240KG
4,01m1r880wfmm0kg604vk9t6j1p,Marc,Arredondo,Marc Arredondo,Male,,,https://ui-avatars.com/api/?name=M+A&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,116KG,191KG,224KG
5,01kh97bnrpxe3043wr68af41v2,Marcus,FELIHO,Marcus FELIHO,Male,,,https://athxgames.com/storage/profile-photos/OK3nsIhOZu6bwosbtj1uZxaWYx5mlNfvKH4GrBpU.jpg,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,200KG,230KG
6,01khgz3v22wfa68tephb5qnb0b,Hugo,Marty,Hugo Marty,Male,,,https://ui-avatars.com/api/?name=H+M&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,85KG,200KG,230KG
7,01kp8j780jmy71c8bwt3d1ypjf,Anthony,Rabaud,Anthony Rabaud,Male,France,StrongShip,https://athxgames.com/storage/profile-photos/DYH5haRvf7NKogv3IW0Sr7IU4XthykG8aXdBzvTt.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,200KG,200KG
8,01kpzmaj15vjhgwv9xjq9900ke,Hugo,Aubry,Hugo Aubry,Male,,,https://ui-avatars.com/api/?name=H+A&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,101KG,180KG,210KG
9,01k6d55c30bssbnb8ktzbveb5f,Jeson,Lengudiana,Jeson Lengudiana,Male,,,https://ui-avatars.com/api/?name=J+L&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,180KG,210KG
9,01kmzwgnq5rnb100m104mqq76d,Vincent,PRADIÉ,Vincent PRADIÉ,Male,,,https://ui-avatars.com/api/?name=V+P&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,180KG,210KG
9,01kmfq5jy9sejtmqkvchkxj9bs,Ben,Clash,Ben Clash,Male,,,https://ui-avatars.com/api/?name=B+C&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,200KG,210KG
12,01khp9c8x1df33ka48kvp64eer,Donovan,Thomas,Donovan Thomas,Male,,,https://ui-avatars.com/api/?name=D+T&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,88KG,190KG,210KG
13,01m0t80zxkq7g58z0sz2t1nzap,Baltide,Nicolas,Baltide Nicolas,Male,,,https://athxgames.com/storage/profile-photos/e2ijoswaoPsPMqP1MeTPek3BxM8TJCbHsAkXJxkr.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,175KG,220KG
14,01kec3hfa5r535wxjr9kbgvjts,Heiarii,Tetuanui,Heiarii Tetuanui,Male,,,https://ui-avatars.com/api/?name=H+T&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,174KG,220KG
15,01kpth6stts7pew31b79gqbggb,Dávid,Dr. Patkós,Dávid Dr. Patkós,Male,,,https://ui-avatars.com/api/?name=D+D+P&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,190KG,190KG
15,01kp6a4938jrfrqbx9g40v6ycj,Maxime,Alberge,Maxime Alberge,Male,,,https://ui-avatars.com/api/?name=M+A&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,192KG,193KG
15,01kpzq2t04acyn8w13myrkamx7,Nathan,Untz,Nathan Untz,Male,,,https://athxgames.com/storage/profile-photos/YUbclK7BRXAWABfVJb5Gg047Rs08uMnpVvNwXfQ1.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,70KG,200KG,210KG
18,01kpfvyp3z32j5ykhfpcf4g65m,Raffaele,Del piano,Raffaele Del piano,Male,,,https://ui-avatars.com/api/?name=R+D+p&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,190KG,190KG
18,01khhbe8h36kcfq3kjv5d6yasd,Jannik,Weiten,Jannik Weiten,Male,,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,185KG,200KG
18,01khafhqy2w14p558te61a3g3c,Ratsimba,Harry,Ratsimba Harry,Male,,,https://athxgames.com/storage/profile-photos/KWKDvLApy4CCjWZkApcb3WrhlDxkshGjtaSfQvSH.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,170KG,215KG
18,01kq9wxd06h00h04ysknghj3rk,Leo,Graciano,Leo Graciano,Male,France,,https://ui-avatars.com/api/?name=L+G&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,180KG,215KG
22,01kgcr28kcns4v2ame7tbj5fmp,Jaulneau,Yann,Jaulneau Yann,Male,,,https://ui-avatars.com/api/?name=J+Y&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,111KG,166KG,196KG
23,01he7yy56era0wvfznd9ecy48f,Miles,Canning,Miles Canning,Male,,,https://ui-avatars.com/api/?name=M+C&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,103KG,168KG,200KG
23,01kk4cc15qe995hmfsxb6sse4t,Florent,Baudoux,Florent Baudoux,Male,,,https://ui-avatars.com/api/?name=F+B&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,171KG,205KG
25,01kptabbg2kq4hcpv86n77aa0f,Johann,DARCHEN,Johann DARCHEN,Male,,,https://athxgames.com/storage/profile-photos/QYQccFB9kOfQ8N0SsHyJ5bM8Gxp9F8PkJPbk94PT.jpg,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,180KG,200KG
25,01kpbcxspzrtc5syrck9e5gkzv,Florian,Curez,Florian Curez,Male,France,Crossfit 2 frères,https://ui-avatars.com/api/?name=F+C&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,175KG,200KG
25,01kdd4p9s3zh5j532pcsmkpakp,Kamara,Mohamed,Kamara Mohamed,Male,France,Faucon Training,https://ui-avatars.com/api/?name=K+M&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,170KG,200KG
28,01jhghdxy81y1nvhxfj878g6p8,Alfie,Burton,Alfie Burton,Male,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,75KG,180KG,210KG
28,01krxaefwrvgyhec4y058rrw2w,Mohamed ali,Oussaya,Mohamed ali Oussaya,Male,,,https://ui-avatars.com/api/?name=M+a+O&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,85KG,170KG,210KG
28,01m2dm9hdtdxcjdk1457jn0mtn,Luis,Kormos,Luis Kormos,Male,,,https://ui-avatars.com/api/?name=L+K&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,85KG,175KG,205KG
28,01kqfgs4qhv4945ykmarbq35ea,Valentin,Schiavo,Valentin Schiavo,Male,,,https://ui-avatars.com/api/?name=V+S&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,170KG,200KG
32,01kr70jr3474w7481s8mbd40g9,Giacomo,Magnani,Giacomo Magnani,Male,Italy,Povero Giacomino,https://athxgames.com/storage/profile-photos/KdCFu4FLPcKX62i0BTJPuXVbb4B9qG5jlkjprfqR.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,93KG,170KG,200KG
33,01kreb8vv6ppcd5zb2sxvd9fr0,Antonio,Montano,Antonio Montano,Male,,,https://athxgames.com/storage/profile-photos/LSM69yR85fQtqj0VKiqEGHRGJCQNdXaGtTOYqPrI.png,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,82KG,175KG,205KG
34,01ke0c253pn2ajb2htwq7wj71h,Nathan,Notebaert,Nathan Notebaert,Male,France,USGMusculation,https://ui-avatars.com/api/?name=N+N&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,180KG,200KG
34,01kke5ss9vbgjf6kbhnkpg00yv,Arnaud,Braille,Arnaud Braille,Male,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,170KG,210KG
34,01kmqps8bf8pp2hzhbvx97b1gk,benjamin,barbier,benjamin barbier,Male,France,Crossfit Hossegor,https://ui-avatars.com/api/?name=b+b&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,170KG,200KG
34,01knv79jcpqma3f6j03t1jww62,Gauthier,Mares,Gauthier Mares,Male,France,,https://ui-avatars.com/api/?name=G+M&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,190KG,190KG
34,01knkbsgq9f3acqaqa0dqedvwv,Alexandre,LEFRANCQ-LUMIERE,Alexandre LEFRANCQ-LUMIERE,Male,,,https://ui-avatars.com/api/?name=A+L&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,180KG,190KG
34,01kkvp1ndxfyn91kmekat9ayh3,Léon,Kormos,Léon Kormos,Male,,,https://ui-avatars.com/api/?name=L+K&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,75KG,170KG,215KG
40,01m16kqnyjm49hwdatzd9377mf,Kevin,TARRILLION,Kevin TARRILLION,Male,,,https://ui-avatars.com/api/?name=K+T&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,91KG,165KG,201KG
41,01kd37xdsegb1rcmr2jk34tfsc,Nicolas,Andries,Nicolas Andries,Male,France,Crossfit Factory,https://ui-avatars.com/api/?name=N+A&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,75KG,180KG,200KG
41,01k6r8m1vtbqg9sgjq1rtmnqsc,Simon,Chapman,Simon Chapman,Male,,,https://athxgames.com/storage/profile-photos/L4sMILF3DuQ9zWRn4AX7XNylx64zUWp5vZqWU1R7.jpg,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,180KG,180KG
41,01knfrhq624gwbwkktqarr7z7a,Stephane,Toulis,Stephane Toulis,Male,,,https://ui-avatars.com/api/?name=S+T&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,85KG,175KG,195KG
41,01m2d0tev99g55v6hs8eh9gvkn,Ludovic,Rosine,Ludovic Rosine,Male,,,https://athxgames.com/storage/profile-photos/wQmriDXtKmzAhEusLuqAMWgxPXxStP7cgyCWc6dq.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,70KG,190KG,195KG
41,01kprxr15hy3dx8xsvtskkgspx,São alvyn,Nelson,São alvyn Nelson,Male,,,https://ui-avatars.com/api/?name=S+a+N&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,160KG,200KG
41,01kn21m8qfsy692c9q4eae4xjx,Brendan,GOARANT,Brendan GOARANT,Male,France,Crossfit Dijon,https://ui-avatars.com/api/?name=B+G&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,165KG,190KG
47,01jxzr4hev7nxae6gvfpvve6fz,Oscar,Conroy-Purbrick,Oscar Conroy-Purbrick,Male,,,https://athxgames.com/storage/profile-photos/N1e6CRTre2uFbO7HwIqLjeb3NCz5HgU5Sgua7TkB.jpg,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,70KG,180KG,203KG
48,01h1sq0k3ahdh8q1rcz541xjag,Daniel,Mee,Daniel Mee,Male,,,https://ui-avatars.com/api/?name=D+M&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,180KG,170KG
48,01k885n36w9s9j02sgrrq3z5kf,Florent,SELLOUMA,Florent SELLOUMA,Male,,,https://athxgames.com/storage/profile-photos/6YcLzhjQpxHBZ2iCbt6MTUq2t6pvqicsGxgIllZB.jpg,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,160KG,200KG
48,01jgyrty727agtz8wacqwt5gpj,Rory,Wilson,Rory Wilson,Male,,,https://ui-avatars.com/api/?name=R+W&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,75KG,175KG,200KG
48,01kq0rp4tz83t4prsqn002mp7j,Alexandre,Bovo,Alexandre Bovo,Male,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,100KG,155KG,195KG
48,01kqjd2nra7hz5k2t5a3nxj81d,Killian,Aranda,Killian Aranda,Male,France,KIKX,https://athxgames.com/storage/profile-photos/fOweR1WT9MUP9ogu32E5kEwXyWwBTUPdTVlD4jdk.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,160KG,210KG
53,01m1kqmtjsa1pfjqdv981a2aa6,Kevin,Guyader,Kevin Guyader,Male,,,https://ui-avatars.com/api/?name=K+G&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,93KG,175KG,180KG
54,01kmtxy9g41p8r1ax1cf6vbx06,JONATHAN,LIGER,JONATHAN LIGER,Male,,,https://ui-avatars.com/api/?name=J+L&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,82KG,152KG,212KG
55,01m2v1dwgfs7fbspw981y45cm2,Pierre-François,Franceschini,Pierre-François Franceschini,Male,France,The Fittest,https://athxgames.com/storage/profile-photos/UwuxCmYsdcf14JgqEwQAoDiUUefRGg1bz0BNNQaO.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,185KG,180KG
55,01kpbc8h16m1mzf08re0e9h8kc,Azzedine Roberto,Yamani,Azzedine Roberto Yamani,Male,,,https://ui-avatars.com/api/?name=A+R+Y&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,75KG,170KG,200KG
55,01kp96m96bzrq8v5199wbq1szy,DIMITRI,Lobry,DIMITRI Lobry,Male,,,https://ui-avatars.com/api/?name=D+L&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,105KG,160KG,180KG
58,01knvx98adr4yftpfqkmqh7h11,Florin Daniel,Vrazsa,Florin Daniel Vrazsa,Male,Italy,,https://ui-avatars.com/api/?name=F+D+V&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,79KG,175KG,190KG
58,01krzkj1n3xxd9qtxwt82a73p9,Andrelino,DE CARVALHO,Andrelino DE CARVALHO,Male,,,https://ui-avatars.com/api/?name=A+D+C&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,94KG,120KG,230KG
60,01kj2bahd8vqr4aamfeh81nebq,David,Mansard,David Mansard,Male,,,https://ui-avatars.com/api/?name=D+M&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,83KG,170KG,190KG
60,01knpe2drax5acd8xxhm1rbqc7,Ludovic,Sarkissian,Ludovic Sarkissian,Male,France,Symbiote,https://ui-avatars.com/api/?name=L+S&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,83KG,160KG,200KG
60,01kayam7dqy5q8d8z6yx2f5g5y,Lucas,Morisson,Lucas Morisson,Male,,,https://ui-avatars.com/api/?name=L+M&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,83KG,175KG,185KG
60,01kpamzxzfbgs09xbpdwrvpdk3,Niakate,Ladjie,Niakate Ladjie,Male,,,https://athxgames.com/storage/profile-photos/0PyqQuJxG5EPYXYXFHo5P268Vxnjj0gyasqXEdwt.jpg,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,73KG,160KG,210KG
64,01kgzags053j8jj94j6p03dqct,Hervoir,Gauthier,Hervoir Gauthier,Male,,,https://ui-avatars.com/api/?name=H+G&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,87KG,164KG,190KG
65,01kanh3hatr92h53vbef41gtpc,Pierre-Hélie,de Peretti,Pierre-Hélie de Peretti,Male,,Gavroche fitness,https://ui-avatars.com/api/?name=P+d+P&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,70KG,160KG,210KG
65,01hc1zyg7k1q8dj45wg3ek9796,Oliver,MARCHON,Oliver MARCHON,Male,,,https://ui-avatars.com/api/?name=O+M&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,160KG,190KG
65,01jjsmmnwd9arrgzg88bdk96nh,Richard,Wilson,Richard Wilson,Male,,,https://ui-avatars.com/api/?name=R+W&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,150KG,200KG
65,01kq2fxc4sw72gmwk81qck5dy3,Victor,Guinot,Victor Guinot,Male,,,https://ui-avatars.com/api/?name=V+G&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,75KG,165KG,200KG
65,01k84az1nscd35p5mc92nd0rxf,Pedro,Silva,Pedro Silva,Male,,,https://ui-avatars.com/api/?name=P+S&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,160KG,200KG
70,01kdtdt77f18gky3dmx3x5e8v4,Wayne,Feddon,Wayne Feddon,Male,,,https://ui-avatars.com/api/?name=W+F&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,70KG,170KG,199KG
71,01kgyfqbqztens5m0wm25xd38t,Léo,Kleinehanding,Léo Kleinehanding,Male,,,https://ui-avatars.com/api/?name=L+K&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,75KG,170KG,191KG
72,01kecx5yyg3wg1hdw94sccmhy6,Rhys,Lawson,Rhys Lawson,Male,,,https://ui-avatars.com/api/?name=R+L&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,85KG,160KG,190KG
72,01ke282chjcqw8y8bcxqmm1p0j,Ronan,Verbeek,Ronan Verbeek,Male,,,https://ui-avatars.com/api/?name=R+V&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,85KG,160KG,190KG
72,01h2dh48wdv5hsxs2mwjhp8v1d,Charlie,Marchon,Charlie Marchon,Male,,,https://ui-avatars.com/api/?name=C+M&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,80KG,160KG,195KG
72,01jyp3h9aw2by5hw8cvem2qyd9,Mike,DIDIER,Mike DIDIER,Male,,,https://ui-avatars.com/api/?name=M+D&color=FFFFFF&background=000000,ATHX PARIS 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,95KG,150KG,190KG
72,01m18f6e19rprn0wswek8yywwz,Philippe,Dubois,Philippe Dubois,Male,,,https://ui-avatars.com/api/?name=P+D&color=FFFFFF&background=000000,ATHX MARSEILLE 2026,France 🇫🇷,2026,Male,ATHX,Strength,,,90KG,165KG,180KG
